storeNo,partNo,date,price
6,10020,2019-10-01,96.99
6,10020,2019-11-01,0.0
6,10020,2019-12-01,0.0
7,10020,2019-07-01,102.99
7,10020,2019-08-01,105.99
7,10020,2019-09-01,93.99
7,10020,2019-10-01,113.99
7,10020,2019-11-01,129.99
7,10020,2019-12-01,117.99
1,10021,2019-07-01,385.99
1,10021,2019-08-01,0.0
1,10021,2019-09-01,362.99
1,10021,2019-10-01,426.99
1,10021,2019-11-01,0.0
1,10021,2019-12-01,471.99
2,10021,2019-07-01,453.99
2,10021,2019-08-01,471.99
2,10021,2019-09-01,466.99
2,10021,2019-10-01,543.99
2,10021,2019-11-01,412.99
2,10021,2019-12-01,0.0
3,10021,2019-07-01,480.99
3,10021,2019-08-01,512.99
3,10021,2019-09-01,521.99
3,10021,2019-10-01,503.99
3,10021,2019-11-01,380.99
3,10021,2019-12-01,475.99
4,10021,2019-07-01,453.99
4,10021,2019-08-01,539.99
4,10021,2019-09-01,489.99
4,10021,2019-10-01,0.0
4,10021,2019-11-01,466.99
4,10021,2019-12-01,466.99
5,10021,2019-07-01,498.99
5,10021,2019-08-01,543.99
5,10021,2019-09-01,489.99
5,10021,2019-10-01,503.99
5,10021,2019-11-01,407.99
5,10021,2019-12-01,503.99
6,10021,2019-07-01,385.99
6,10021,2019-08-01,512.99
6,10021,2019-09-01,0.0
6,10021,2019-10-01,403.99
6,10021,2019-11-01,0.0
6,10021,2019-12-01,416.99
7,10021,2019-07-01,439.99
7,10021,2019-08-01,489.99
7,10021,2019-09-01,453.99
7,10021,2019-10-01,407.99
7,10021,2019-11-01,0.0
7,10021,2019-12-01,525.99
1,10022,2019-07-01,451.99
1,10022,2019-08-01,427.99
1,10022,2019-09-01,394.99
1,10022,2019-10-01,451.99
1,10022,2019-11-01,432.99
1,10022,2019-12-01,569.99
2,10022,2019-07-01,0.0
2,10022,2019-08-01,422.99
2,10022,2019-09-01,522.99
2,10022,2019-10-01,379.99
2,10022,2019-11-01,455.99
2,10022,2019-12-01,527.99
3,10022,2019-07-01,522.99
3,10022,2019-08-01,479.99
3,10022,2019-09-01,436.99
3,10022,2019-10-01,394.99
3,10022,2019-11-01,432.99
3,10022,2019-12-01,527.99
4,10022,2019-07-01,441.99
4,10022,2019-08-01,470.99
4,10022,2019-09-01,455.99
4,10022,2019-10-01,460.99
4,10022,2019-11-01,441.99
4,10022,2019-12-01,446.99
5,10022,2019-07-01,398.99
5,10022,2019-08-01,0.0
5,10022,2019-09-01,0.0
5,10022,2019-10-01,451.99
5,10022,2019-11-01,0.0
5,10022,2019-12-01,0.0
6,10022,2019-07-01,465.99
6,10022,2019-08-01,0.0
6,10022,2019-09-01,451.99
6,10022,2019-10-01,455.99
6,10022,2019-11-01,446.99
6,10022,2019-12-01,0.0
7,10022,2019-07-01,555.99
7,10022,2019-08-01,550.99
7,10022,2019-09-01,446.99
7,10022,2019-10-01,0.0
7,10022,2019-11-01,436.99
7,10022,2019-12-01,451.99
1,10023,2019-07-01,235.99
1,10023,2019-08-01,213.99
1,10023,2019-09-01,255.99
1,10023,2019-10-01,255.99
1,10023,2019-11-01,255.99
1,10023,2019-12-01,295.99
2,10023,2019-07-01,285.99
2,10023,2019-08-01,233.99
2,10023,2019-09-01,280.99
2,10023,2019-10-01,263.99
2,10023,2019-11-01,230.99
2,10023,2019-12-01,287.99
3,10023,2019-07-01,0.0
3,10023,2019-08-01,240.99
3,10023,2019-09-01,215.99
3,10023,2019-10-01,213.99
3,10023,2019-11-01,230.99
3,10023,2019-12-01,260.99
4,10023,2019-07-01,0.0
4,10023,2019-08-01,203.99
4,10023,2019-09-01,233.99
4,10023,2019-10-01,290.99
4,10023,2019-11-01,228.99
4,10023,2019-12-01,270.99
5,10023,2019-07-01,290.99
5,10023,2019-08-01,245.99
5,10023,2019-09-01,0.0
5,10023,2019-10-01,233.99
5,10023,2019-11-01,263.99
5,10023,2019-12-01,233.99
6,10023,2019-07-01,248.99
6,10023,2019-08-01,220.99
6,10023,2019-09-01,203.99
6,10023,2019-10-01,253.99
6,10023,2019-11-01,285.99
6,10023,2019-12-01,198.99
7,10023,2019-07-01,260.99
7,10023,2019-08-01,278.99
7,10023,2019-09-01,201.99
7,10023,2019-10-01,243.99
7,10023,2019-11-01,228.99
7,10023,2019-12-01,0.0
1,10024,2019-07-01,515.99
1,10024,2019-08-01,558.99
1,10024,2019-09-01,398.99
1,10024,2019-10-01,548.99
1,10024,2019-11-01,543.99
1,10024,2019-12-01,487.99
2,10024,2019-07-01,483.99
2,10024,2019-08-01,543.99
2,10024,2019-09-01,426.99
2,10024,2019-10-01,0.0
2,10024,2019-11-01,403.99
2,10024,2019-12-01,422.99
3,10024,2019-07-01,0.0
3,10024,2019-08-01,417.99
3,10024,2019-09-01,492.99
3,10024,2019-10-01,431.99
3,10024,2019-11-01,412.99
3,10024,2019-12-01,0.0
4,10024,2019-07-01,436.99
4,10024,2019-08-01,393.99
4,10024,2019-09-01,422.99
4,10024,2019-10-01,459.99
4,10024,2019-11-01,417.99
4,10024,2019-12-01,422.99
5,10024,2019-07-01,459.99
5,10024,2019-08-01,548.99
5,10024,2019-09-01,497.99
5,10024,2019-10-01,473.99
5,10024,2019-11-01,384.99
5,10024,2019-12-01,520.99
6,10024,2019-07-01,375.99
6,10024,2019-08-01,487.99
6,10024,2019-09-01,436.99
6,10024,2019-10-01,389.99
6,10024,2019-11-01,426.99
6,10024,2019-12-01,558.99
7,10024,2019-07-01,436.99
7,10024,2019-08-01,497.99
7,10024,2019-09-01,440.99
7,10024,2019-10-01,422.99
7,10024,2019-11-01,379.99
7,10024,2019-12-01,417.99
1,10025,2019-07-01,2311.99
1,10025,2019-08-01,2719.99
1,10025,2019-09-01,2333.99
1,10025,2019-10-01,2333.99
1,10025,2019-11-01,2197.99
1,10025,2019-12-01,1971.99
2,10025,2019-07-01,2673.99
2,10025,2019-08-01,2401.99
2,10025,2019-09-01,0.0
2,10025,2019-10-01,1812.99
2,10025,2019-11-01,1880.99
2,10025,2019-12-01,1812.99
3,10025,2019-07-01,2175.99
3,10025,2019-08-01,2583.99
3,10025,2019-09-01,2356.99
3,10025,2019-10-01,2084.99
3,10025,2019-11-01,1994.99
3,10025,2019-12-01,0.0
4,10025,2019-07-01,2583.99
4,10025,2019-08-01,2469.99
4,10025,2019-09-01,0.0
4,10025,2019-10-01,2469.99
4,10025,2019-11-01,2628.99
4,10025,2019-12-01,0.0
5,10025,2019-07-01,2062.99
5,10025,2019-08-01,2243.99
5,10025,2019-09-01,2583.99
5,10025,2019-10-01,2583.99
5,10025,2019-11-01,2220.99
5,10025,2019-12-01,2062.99
6,10025,2019-07-01,0.0
6,10025,2019-08-01,2311.99
6,10025,2019-09-01,2560.99
6,10025,2019-10-01,2515.99
6,10025,2019-11-01,2469.99
6,10025,2019-12-01,2379.99
7,10025,2019-07-01,2447.99
7,10025,2019-08-01,2062.99
7,10025,2019-09-01,1858.99
7,10025,2019-10-01,2107.99
7,10025,2019-11-01,2696.99
7,10025,2019-12-01,0.0
1,10026,2019-07-01,608.99
1,10026,2019-08-01,657.99
1,10026,2019-09-01,516.99
1,10026,2019-10-01,528.99
1,10026,2019-11-01,663.99
1,10026,2019-12-01,0.0
2,10026,2019-07-01,737.99
2,10026,2019-08-01,706.99
2,10026,2019-09-01,688.99
2,10026,2019-10-01,534.99
2,10026,2019-11-01,700.99
2,10026,2019-12-01,706.99
3,10026,2019-07-01,0.0
3,10026,2019-08-01,559.99
3,10026,2019-09-01,0.0
3,10026,2019-10-01,583.99
3,10026,2019-11-01,639.99
3,10026,2019-12-01,571.99
4,10026,2019-07-01,589.99
4,10026,2019-08-01,565.99
4,10026,2019-09-01,688.99
4,10026,2019-10-01,626.99
4,10026,2019-11-01,559.99
4,10026,2019-12-01,546.99
5,10026,2019-07-01,700.99
5,10026,2019-08-01,516.99
5,10026,2019-09-01,651.99
5,10026,2019-10-01,565.99
5,10026,2019-11-01,497.99
5,10026,2019-12-01,546.99
6,10026,2019-07-01,0.0
6,10026,2019-08-01,657.99
6,10026,2019-09-01,510.99
6,10026,2019-10-01,651.99
6,10026,2019-11-01,602.99
6,10026,2019-12-01,497.99
7,10026,2019-07-01,571.99
7,10026,2019-08-01,583.99
7,10026,2019-09-01,620.99
7,10026,2019-10-01,589.99
7,10026,2019-11-01,682.99
7,10026,2019-12-01,602.99
1,10027,2019-07-01,242.99
1,10027,2019-08-01,0.0
1,10027,2019-09-01,198.99
1,10027,2019-10-01,242.99
1,10027,2019-11-01,251.99
1,10027,2019-12-01,198.99
2,10027,2019-07-01,270.99
2,10027,2019-08-01,203.99
2,10027,2019-09-01,278.99
2,10027,2019-10-01,210.99
2,10027,2019-11-01,242.99
2,10027,2019-12-01,285.99
3,10027,2019-07-01,225.99
3,10027,2019-08-01,237.99
3,10027,2019-09-01,282.99
3,10027,2019-10-01,261.99
3,10027,2019-11-01,242.99
3,10027,2019-12-01,278.99
4,10027,2019-07-01,196.99
4,10027,2019-08-01,285.99
4,10027,2019-09-01,263.99
4,10027,2019-10-01,244.99
4,10027,2019-11-01,203.99
4,10027,2019-12-01,0.0
5,10027,2019-07-01,266.99
5,10027,2019-08-01,278.99
5,10027,2019-09-01,244.99
5,10027,2019-10-01,194.99
5,10027,2019-11-01,270.99
5,10027,2019-12-01,239.99
6,10027,2019-07-01,203.99
6,10027,2019-08-01,242.99
6,10027,2019-09-01,0.0
6,10027,2019-10-01,258.99
6,10027,2019-11-01,266.99
6,10027,2019-12-01,282.99
7,10027,2019-07-01,270.99
7,10027,2019-08-01,215.99
7,10027,2019-09-01,220.99
7,10027,2019-10-01,196.99
7,10027,2019-11-01,251.99
7,10027,2019-12-01,222.99
1,10028,2019-07-01,2595.99
1,10028,2019-08-01,2670.99
1,10028,2019-09-01,2869.99
1,10028,2019-10-01,0.0
1,10028,2019-11-01,2595.99
1,10028,2019-12-01,0.0
2,10028,2019-07-01,2969.99
2,10028,2019-08-01,2196.99
2,10028,2019-09-01,2245.99
2,10028,2019-10-01,2595.99
2,10028,2019-11-01,2620.99
2,10028,2019-12-01,0.0
3,10028,2019-07-01,2770.99
3,10028,2019-08-01,0.0
3,10028,2019-09-01,2320.99
3,10028,2019-10-01,2670.99
3,10028,2019-11-01,2270.99
3,10028,2019-12-01,2270.99
4,10028,2019-07-01,2645.99
4,10028,2019-08-01,2445.99
4,10028,2019-09-01,2295.99
4,10028,2019-10-01,2370.99
4,10028,2019-11-01,2245.99
4,10028,2019-12-01,2270.99
5,10028,2019-07-01,2844.99
5,10028,2019-08-01,2320.99
5,10028,2019-09-01,2470.99
5,10028,2019-10-01,2220.99
5,10028,2019-11-01,2720.99
5,10028,2019-12-01,2046.99
6,10028,2019-07-01,2071.99
6,10028,2019-08-01,0.0
6,10028,2019-09-01,2944.99
6,10028,2019-10-01,2844.99
6,10028,2019-11-01,2370.99
6,10028,2019-12-01,2146.99
7,10028,2019-07-01,2520.99
7,10028,2019-08-01,0.0
7,10028,2019-09-01,2944.99
7,10028,2019-10-01,2320.99
7,10028,2019-11-01,2046.99
7,10028,2019-12-01,2171.99
1,10029,2019-07-01,303.99
1,10029,2019-08-01,325.99
1,10029,2019-09-01,303.99
1,10029,2019-10-01,256.99
1,10029,2019-11-01,0.0
1,10029,2019-12-01,0.0
2,10029,2019-07-01,0.0
2,10029,2019-08-01,245.99
2,10029,2019-09-01,228.99
2,10029,2019-10-01,253.99
2,10029,2019-11-01,270.99
2,10029,2019-12-01,237.99
3,10029,2019-07-01,330.99
3,10029,2019-08-01,234.99
3,10029,2019-09-01,272.99
3,10029,2019-10-01,306.99
3,10029,2019-11-01,239.99
3,10029,2019-12-01,286.99
4,10029,2019-07-01,322.99
4,10029,2019-08-01,0.0
4,10029,2019-09-01,289.99
4,10029,2019-10-01,264.99
4,10029,2019-11-01,0.0
4,10029,2019-12-01,295.99
5,10029,2019-07-01,325.99
5,10029,2019-08-01,317.99
5,10029,2019-09-01,330.99
5,10029,2019-10-01,308.99
5,10029,2019-11-01,223.99
5,10029,2019-12-01,322.99
6,10029,2019-07-01,261.99
6,10029,2019-08-01,253.99
6,10029,2019-09-01,237.99
6,10029,2019-10-01,0.0
6,10029,2019-11-01,317.99
6,10029,2019-12-01,223.99
7,10029,2019-07-01,267.99
7,10029,2019-08-01,259.99
7,10029,2019-09-01,297.99
7,10029,2019-10-01,228.99
7,10029,2019-11-01,228.99
7,10029,2019-12-01,228.99
1,10030,2019-07-01,438.99
1,10030,2019-08-01,456.99
1,10030,2019-09-01,0.0
1,10030,2019-10-01,0.0
1,10030,2019-11-01,0.0
1,10030,2019-12-01,500.99
2,10030,2019-07-01,376.99
2,10030,2019-08-01,531.99
2,10030,2019-09-01,425.99
2,10030,2019-10-01,473.99
2,10030,2019-11-01,363.99
2,10030,2019-12-01,500.99
3,10030,2019-07-01,487.99
3,10030,2019-08-01,398.99
3,10030,2019-09-01,438.99
3,10030,2019-10-01,354.99
3,10030,2019-11-01,456.99
3,10030,2019-12-01,407.99
4,10030,2019-07-01,522.99
4,10030,2019-08-01,495.99
4,10030,2019-09-01,482.99
4,10030,2019-10-01,442.99
4,10030,2019-11-01,389.99
4,10030,2019-12-01,491.99
5,10030,2019-07-01,420.99
5,10030,2019-08-01,0.0
5,10030,2019-09-01,500.99
5,10030,2019-10-01,518.99
5,10030,2019-11-01,411.99
5,10030,2019-12-01,380.99
6,10030,2019-07-01,0.0
6,10030,2019-08-01,411.99
6,10030,2019-09-01,495.99
6,10030,2019-10-01,438.99
6,10030,2019-11-01,522.99
6,10030,2019-12-01,363.99
7,10030,2019-07-01,407.99
7,10030,2019-08-01,363.99
7,10030,2019-09-01,469.99
7,10030,2019-10-01,433.99
7,10030,2019-11-01,363.99
7,10030,2019-12-01,385.99
1,10031,2019-07-01,94.99
1,10031,2019-08-01,88.99
1,10031,2019-09-01,63.99
1,10031,2019-10-01,87.99
1,10031,2019-11-01,66.99
1,10031,2019-12-01,0.0
2,10031,2019-07-01,94.99
2,10031,2019-08-01,71.99
2,10031,2019-09-01,63.99
2,10031,2019-10-01,88.99
2,10031,2019-11-01,72.99
2,10031,2019-12-01,90.99
3,10031,2019-07-01,68.99
3,10031,2019-08-01,68.99
3,10031,2019-09-01,84.99
3,10031,2019-10-01,85.99
3,10031,2019-11-01,79.99
3,10031,2019-12-01,82.99
4,10031,2019-07-01,76.99
4,10031,2019-08-01,80.99
4,10031,2019-09-01,91.99
4,10031,2019-10-01,64.99
4,10031,2019-11-01,74.99
4,10031,2019-12-01,66.99
5,10031,2019-07-01,80.99
5,10031,2019-08-01,87.99
5,10031,2019-09-01,89.99
5,10031,2019-10-01,94.99
5,10031,2019-11-01,75.99
5,10031,2019-12-01,86.99
6,10031,2019-07-01,80.99
6,10031,2019-08-01,67.99
6,10031,2019-09-01,79.99
6,10031,2019-10-01,84.99
6,10031,2019-11-01,71.99
6,10031,2019-12-01,75.99
7,10031,2019-07-01,0.0
7,10031,2019-08-01,0.0
7,10031,2019-09-01,94.99
7,10031,2019-10-01,86.99
7,10031,2019-11-01,71.99
7,10031,2019-12-01,0.0
1,10032,2019-07-01,390.99
1,10032,2019-08-01,386.99
1,10032,2019-09-01,318.99
1,10032,2019-10-01,321.99
1,10032,2019-11-01,393.99
1,10032,2019-12-01,308.99
2,10032,2019-07-01,383.99
2,10032,2019-08-01,294.99
2,10032,2019-09-01,403.99
2,10032,2019-10-01,352.99
2,10032,2019-11-01,335.99
2,10032,2019-12-01,349.99
3,10032,2019-07-01,0.0
3,10032,2019-08-01,294.99
3,10032,2019-09-01,287.99
3,10032,2019-10-01,331.99
3,10032,2019-11-01,379.99
3,10032,2019-12-01,321.99
4,10032,2019-07-01,0.0
4,10032,2019-08-01,349.99
4,10032,2019-09-01,297.99
4,10032,2019-10-01,0.0
4,10032,2019-11-01,335.99
4,10032,2019-12-01,400.99
5,10032,2019-07-01,294.99
5,10032,2019-08-01,273.99
5,10032,2019-09-01,318.99
5,10032,2019-10-01,383.99
5,10032,2019-11-01,352.99
5,10032,2019-12-01,331.99
6,10032,2019-07-01,338.99
6,10032,2019-08-01,273.99
6,10032,2019-09-01,355.99
6,10032,2019-10-01,349.99
6,10032,2019-11-01,410.99
6,10032,2019-12-01,400.99
7,10032,2019-07-01,277.99
7,10032,2019-08-01,393.99
7,10032,2019-09-01,314.99
7,10032,2019-10-01,331.99
7,10032,2019-11-01,0.0
7,10032,2019-12-01,325.99
1,10033,2019-07-01,306.99
1,10033,2019-08-01,289.99
1,10033,2019-09-01,303.99
1,10033,2019-10-01,369.99
1,10033,2019-11-01,386.99
1,10033,2019-12-01,279.99
2,10033,2019-07-01,309.99
2,10033,2019-08-01,383.99
2,10033,2019-09-01,366.99
2,10033,2019-10-01,0.0
2,10033,2019-11-01,306.99
2,10033,2019-12-01,276.99
3,10033,2019-07-01,276.99
3,10033,2019-08-01,379.99
3,10033,2019-09-01,279.99
3,10033,2019-10-01,373.99
3,10033,2019-11-01,383.99
3,10033,2019-12-01,293.99
4,10033,2019-07-01,399.99
4,10033,2019-08-01,313.99
4,10033,2019-09-01,0.0
4,10033,2019-10-01,366.99
4,10033,2019-11-01,329.99
4,10033,2019-12-01,379.99
5,10033,2019-07-01,299.99
5,10033,2019-08-01,363.99
5,10033,2019-09-01,319.99
5,10033,2019-10-01,349.99
5,10033,2019-11-01,293.99
5,10033,2019-12-01,303.99
6,10033,2019-07-01,383.99
6,10033,2019-08-01,0.0
6,10033,2019-09-01,0.0
6,10033,2019-10-01,0.0
6,10033,2019-11-01,396.99
6,10033,2019-12-01,383.99
7,10033,2019-07-01,376.99
7,10033,2019-08-01,399.99
7,10033,2019-09-01,286.99
7,10033,2019-10-01,306.99
7,10033,2019-11-01,363.99
7,10033,2019-12-01,0.0
1,10034,2019-07-01,179.99
1,10034,2019-08-01,213.99
1,10034,2019-09-01,207.99
1,10034,2019-10-01,152.99
1,10034,2019-11-01,185.99
1,10034,2019-12-01,198.99
2,10034,2019-07-01,196.99
2,10034,2019-08-01,0.0
2,10034,2019-09-01,202.99
2,10034,2019-10-01,171.99
2,10034,2019-11-01,181.99
2,10034,2019-12-01,183.99
3,10034,2019-07-01,207.99
3,10034,2019-08-01,173.99
3,10034,2019-09-01,164.99
3,10034,2019-10-01,175.99
3,10034,2019-11-01,186.99
3,10034,2019-12-01,158.99
4,10034,2019-07-01,206.99
4,10034,2019-08-01,165.99
4,10034,2019-09-01,215.99
4,10034,2019-10-01,190.99
4,10034,2019-11-01,192.99
4,10034,2019-12-01,175.99
5,10034,2019-07-01,217.99
5,10034,2019-08-01,204.99
5,10034,2019-09-01,0.0
5,10034,2019-10-01,173.99
5,10034,2019-11-01,183.99
5,10034,2019-12-01,179.99
6,10034,2019-07-01,213.99
6,10034,2019-08-01,164.99
6,10034,2019-09-01,204.99
6,10034,2019-10-01,221.99
6,10034,2019-11-01,173.99
6,10034,2019-12-01,196.99
7,10034,2019-07-01,198.99
7,10034,2019-08-01,0.0
7,10034,2019-09-01,194.99
7,10034,2019-10-01,154.99
7,10034,2019-11-01,219.99
7,10034,2019-12-01,204.99
1,10035,2019-07-01,236.99
1,10035,2019-08-01,310.99
1,10035,2019-09-01,345.99
1,10035,2019-10-01,242.99
1,10035,2019-11-01,248.99
1,10035,2019-12-01,321.99
2,10035,2019-07-01,345.99
2,10035,2019-08-01,348.99
2,10035,2019-09-01,307.99
2,10035,2019-10-01,277.99
2,10035,2019-11-01,0.0
2,10035,2019-12-01,348.99
3,10035,2019-07-01,283.99
3,10035,2019-08-01,351.99
3,10035,2019-09-01,245.99
3,10035,2019-10-01,277.99
3,10035,2019-11-01,286.99
3,10035,2019-12-01,295.99
4,10035,2019-07-01,321.99
4,10035,2019-08-01,336.99
4,10035,2019-09-01,310.99
4,10035,2019-10-01,348.99
4,10035,2019-11-01,272.99
4,10035,2019-12-01,342.99
5,10035,2019-07-01,313.99
5,10035,2019-08-01,263.99
5,10035,2019-09-01,301.99
5,10035,2019-10-01,257.99
5,10035,2019-11-01,263.99
5,10035,2019-12-01,310.99
6,10035,2019-07-01,245.99
6,10035,2019-08-01,342.99
6,10035,2019-09-01,289.99
6,10035,2019-10-01,245.99
6,10035,2019-11-01,289.99
6,10035,2019-12-01,351.99
7,10035,2019-07-01,289.99
7,10035,2019-08-01,333.99
7,10035,2019-09-01,248.99
7,10035,2019-10-01,289.99
7,10035,2019-11-01,239.99
7,10035,2019-12-01,321.99
1,10036,2019-07-01,834.99
1,10036,2019-08-01,786.99
1,10036,2019-09-01,796.99
1,10036,2019-10-01,844.99
1,10036,2019-11-01,1103.99
1,10036,2019-12-01,921.99
2,10036,2019-07-01,777.99
2,10036,2019-08-01,0.0
2,10036,2019-09-01,1151.99
2,10036,2019-10-01,1016.99
2,10036,2019-11-01,901.99
2,10036,2019-12-01,940.99
3,10036,2019-07-01,1064.99
3,10036,2019-08-01,940.99
3,10036,2019-09-01,0.0
3,10036,2019-10-01,930.99
3,10036,2019-11-01,1084.99
3,10036,2019-12-01,1074.99
4,10036,2019-07-01,930.99
4,10036,2019-08-01,1064.99
4,10036,2019-09-01,1016.99
4,10036,2019-10-01,853.99
4,10036,2019-11-01,921.99
4,10036,2019-12-01,796.99
5,10036,2019-07-01,892.99
5,10036,2019-08-01,0.0
5,10036,2019-09-01,911.99
5,10036,2019-10-01,0.0
5,10036,2019-11-01,1093.99
5,10036,2019-12-01,767.99
6,10036,2019-07-01,786.99
6,10036,2019-08-01,1093.99
6,10036,2019-09-01,997.99
6,10036,2019-10-01,777.99
6,10036,2019-11-01,1151.99
6,10036,2019-12-01,1132.99
7,10036,2019-07-01,0.0
7,10036,2019-08-01,805.99
7,10036,2019-09-01,825.99
7,10036,2019-10-01,1103.99
7,10036,2019-11-01,921.99
7,10036,2019-12-01,805.99
1,10037,2019-07-01,248.99
1,10037,2019-08-01,269.99
1,10037,2019-09-01,345.99
1,10037,2019-10-01,323.99
1,10037,2019-11-01,0.0
1,10037,2019-12-01,266.99
2,10037,2019-07-01,272.99
2,10037,2019-08-01,251.99
2,10037,2019-09-01,314.99
2,10037,2019-10-01,363.99
2,10037,2019-11-01,263.99
2,10037,2019-12-01,0.0
3,10037,2019-07-01,308.99
3,10037,2019-08-01,0.0
3,10037,2019-09-01,269.99
3,10037,2019-10-01,284.99
3,10037,2019-11-01,342.99
3,10037,2019-12-01,0.0
4,10037,2019-07-01,333.99
4,10037,2019-08-01,257.99
4,10037,2019-09-01,242.99
4,10037,2019-10-01,329.99
4,10037,2019-11-01,275.99
4,10037,2019-12-01,260.99
5,10037,2019-07-01,263.99
5,10037,2019-08-01,320.99
5,10037,2019-09-01,0.0
5,10037,2019-10-01,357.99
5,10037,2019-11-01,254.99
5,10037,2019-12-01,260.99
6,10037,2019-07-01,333.99
6,10037,2019-08-01,314.99
6,10037,2019-09-01,290.99
6,10037,2019-10-01,293.99
6,10037,2019-11-01,260.99
6,10037,2019-12-01,287.99
7,10037,2019-07-01,272.99
7,10037,2019-08-01,329.99
7,10037,2019-09-01,0.0
7,10037,2019-10-01,320.99
7,10037,2019-11-01,254.99
7,10037,2019-12-01,293.99
1,10038,2019-07-01,716.99
1,10038,2019-08-01,883.99
1,10038,2019-09-01,852.99
1,10038,2019-10-01,891.99
1,10038,2019-11-01,637.99
1,10038,2019-12-01,0.0
2,10038,2019-07-01,939.99
2,10038,2019-08-01,708.99
2,10038,2019-09-01,788.99
2,10038,2019-10-01,660.99
2,10038,2019-11-01,923.99
2,10038,2019-12-01,732.99
3,10038,2019-07-01,867.99
3,10038,2019-08-01,756.99
3,10038,2019-09-01,883.99
3,10038,2019-10-01,684.99
3,10038,2019-11-01,0.0
3,10038,2019-12-01,652.99
4,10038,2019-07-01,899.99
4,10038,2019-08-01,780.99
4,10038,2019-09-01,820.99
4,10038,2019-10-01,883.99
4,10038,2019-11-01,660.99
4,10038,2019-12-01,788.99
5,10038,2019-07-01,724.99
5,10038,2019-08-01,724.99
5,10038,2019-09-01,860.99
5,10038,2019-10-01,907.99
5,10038,2019-11-01,923.99
5,10038,2019-12-01,732.99
6,10038,2019-07-01,915.99
6,10038,2019-08-01,947.99
6,10038,2019-09-01,820.99
6,10038,2019-10-01,820.99
6,10038,2019-11-01,907.99
6,10038,2019-12-01,732.99
7,10038,2019-07-01,716.99
7,10038,2019-08-01,0.0
7,10038,2019-09-01,724.99
7,10038,2019-10-01,828.99
7,10038,2019-11-01,891.99
7,10038,2019-12-01,931.99
1,10039,2019-07-01,483.99
1,10039,2019-08-01,442.99
1,10039,2019-09-01,397.99
1,10039,2019-10-01,491.99
1,10039,2019-11-01,426.99
1,10039,2019-12-01,332.99
2,10039,2019-07-01,467.99
2,10039,2019-08-01,430.99
2,10039,2019-09-01,0.0
2,10039,2019-10-01,348.99
2,10039,2019-11-01,0.0
2,10039,2019-12-01,340.99
3,10039,2019-07-01,344.99
3,10039,2019-08-01,327.99
3,10039,2019-09-01,385.99
3,10039,2019-10-01,491.99
3,10039,2019-11-01,475.99
3,10039,2019-12-01,352.99
4,10039,2019-07-01,381.99
4,10039,2019-08-01,442.99
4,10039,2019-09-01,418.99
4,10039,2019-10-01,389.99
4,10039,2019-11-01,377.99
4,10039,2019-12-01,455.99
5,10039,2019-07-01,373.99
5,10039,2019-08-01,368.99
5,10039,2019-09-01,459.99
5,10039,2019-10-01,414.99
5,10039,2019-11-01,397.99
5,10039,2019-12-01,405.99
6,10039,2019-07-01,356.99
6,10039,2019-08-01,442.99
6,10039,2019-09-01,463.99
6,10039,2019-10-01,471.99
6,10039,2019-11-01,356.99
6,10039,2019-12-01,368.99
7,10039,2019-07-01,442.99
7,10039,2019-08-01,426.99
7,10039,2019-09-01,438.99
7,10039,2019-10-01,446.99
7,10039,2019-11-01,414.99
7,10039,2019-12-01,434.99
1,10040,2019-07-01,286.99
1,10040,2019-08-01,284.99
1,10040,2019-09-01,286.99
1,10040,2019-10-01,272.99
1,10040,2019-11-01,0.0
1,10040,2019-12-01,217.99
2,10040,2019-07-01,195.99
2,10040,2019-08-01,0.0
2,10040,2019-09-01,250.99
2,10040,2019-10-01,233.99
2,10040,2019-11-01,200.99
2,10040,2019-12-01,212.99
3,10040,2019-07-01,277.99
3,10040,2019-08-01,192.99
3,10040,2019-09-01,229.99
3,10040,2019-10-01,284.99
3,10040,2019-11-01,279.99
3,10040,2019-12-01,289.99
4,10040,2019-07-01,226.99
4,10040,2019-08-01,265.99
4,10040,2019-09-01,197.99
4,10040,2019-10-01,265.99
4,10040,2019-11-01,243.99
4,10040,2019-12-01,214.99
5,10040,2019-07-01,231.99
5,10040,2019-08-01,0.0
5,10040,2019-09-01,277.99
5,10040,2019-10-01,224.99
5,10040,2019-11-01,289.99
5,10040,2019-12-01,236.99
6,10040,2019-07-01,209.99
6,10040,2019-08-01,209.99
6,10040,2019-09-01,221.99
6,10040,2019-10-01,224.99
6,10040,2019-11-01,286.99
6,10040,2019-12-01,277.99
7,10040,2019-07-01,265.99
7,10040,2019-08-01,233.99
7,10040,2019-09-01,226.99
7,10040,2019-10-01,217.99
7,10040,2019-11-01,245.99
7,10040,2019-12-01,262.99
1,10041,2019-07-01,71.99
1,10041,2019-08-01,91.99
1,10041,2019-09-01,66.99
1,10041,2019-10-01,69.99
1,10041,2019-11-01,63.99
1,10041,2019-12-01,85.99
2,10041,2019-07-01,0.0
2,10041,2019-08-01,64.99
2,10041,2019-09-01,90.99
2,10041,2019-10-01,61.99
2,10041,2019-11-01,87.99
2,10041,2019-12-01,74.99
3,10041,2019-07-01,91.99
3,10041,2019-08-01,74.99
3,10041,2019-09-01,76.99
3,10041,2019-10-01,0.0
3,10041,2019-11-01,85.99
3,10041,2019-12-01,78.99
4,10041,2019-07-01,86.99
